Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Product_Description,Image_URL,Color_Variant,Size,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-voice-bldc-ceiling-fan.html?color=2952&sweep_size=2918,,Elegant White | 600 mm,SKUFHCVI5SWHT48,7170,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/a/havells_epic_odv_pro_voice-white.jpg,Elegant White,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-voice-bldc-ceiling-fan.html?color=2952&sweep_size=2923,,Elegant White | 1200 mm,SKUFHCVI5SWHT48,7170,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/a/havells_epic_odv_pro_voice-white.jpg,Elegant White,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-voice-bldc-ceiling-fan.html?color=2952&sweep_size=2926,,Elegant White | 1400 mm,SKUFHCVI5SWHT48,7170,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/a/havells_epic_odv_pro_voice-white.jpg,Elegant White,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-voice-bldc-ceiling-fan.html?color=3100&sweep_size=2918,,Smoke Brown | 600 mm,SKUFHCVI5SSBW48,7170,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/a/havells_epic_odv_pro_voice-smoke_brown.jpg,Smoke Brown,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-voice-bldc-ceiling-fan.html?color=3100&sweep_size=2923,,Smoke Brown | 1200 mm,SKUFHCVI5SSBW48,7170,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/a/havells_epic_odv_pro_voice-smoke_brown.jpg,Smoke Brown,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-voice-bldc-ceiling-fan.html?color=3100&sweep_size=2926,,Smoke Brown | 1400 mm,SKUFHCVI5SSBW48,7170,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/a/havells_epic_odv_pro_voice-smoke_brown.jpg,Smoke Brown,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-voice-bldc-ceiling-fan.html?color=6876&sweep_size=2918,,Stone Grey | 600 mm,SKUFHCVI5SSTG48,7170,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/a/havells_epic_odv_pro_voice-stone_grey.jpg,Stone Grey,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-voice-bldc-ceiling-fan.html?color=6876&sweep_size=2923,,Stone Grey | 1200 mm,SKUFHCVI5SSTG48,7170,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/a/havells_epic_odv_pro_voice-stone_grey.jpg,Stone Grey,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-voice-bldc-ceiling-fan.html?color=6876&sweep_size=2926,,Stone Grey | 1400 mm,SKUFHCVI5SSTG48,7170,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/a/havells_epic_odv_pro_voice-stone_grey.jpg,Stone Grey,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=3707&sweep_size=2918,,Matt Black | 600 mm,SKUFHCPP5SMBL48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5smbl48_main.jpg,Matt Black,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=3707&sweep_size=2923,,Matt Black | 1200 mm,SKUFHCPP5SMBL48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5smbl48_main.jpg,Matt Black,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=3707&sweep_size=2926,,Matt Black | 1400 mm,SKUFHCPP5SMBL48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5smbl48_main.jpg,Matt Black,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=61&sweep_size=2918,,Grey | 600 mm,SKUFHCPP5SGRY48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sgry48_1_1.jpg,Grey,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=61&sweep_size=2923,,Grey | 1200 mm,SKUFHCPP5SGRY48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sgry48_1_1.jpg,Grey,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=61&sweep_size=2926,,Grey | 1400 mm,SKUFHCPP5SGRY48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sgry48_1_1.jpg,Grey,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=2952&sweep_size=2918,,Elegant White | 600 mm,SKUFHCPP5SWHT48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5swht48_1__1.jpg,Elegant White,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=2952&sweep_size=2923,,Elegant White | 1200 mm,SKUFHCPP5SWHT48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5swht48_1__1.jpg,Elegant White,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=2952&sweep_size=2926,,Elegant White | 1400 mm,SKUFHCPP5SWHT48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5swht48_1__1.jpg,Elegant White,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=3100&sweep_size=2918,,Smoke Brown | 600 mm,SKUFHCPP5SSBW48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5ssbw48_main.jpg,Smoke Brown,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=3100&sweep_size=2923,,Smoke Brown | 1200 mm,SKUFHCPP5SSBW48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5ssbw48_main.jpg,Smoke Brown,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=3100&sweep_size=2926,,Smoke Brown | 1400 mm,SKUFHCPP5SSBW48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5ssbw48_main.jpg,Smoke Brown,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=3719&sweep_size=2918,,Pinewood | 600 mm,SKUFHCPP5SPMB48,6570,4090,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_pro_pinewood.jpg,Pinewood,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=3719&sweep_size=2923,,Pinewood | 1200 mm,SKUFHCPP5SPMB48,6570,4090,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_pro_pinewood.jpg,Pinewood,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=3719&sweep_size=2926,,Pinewood | 1400 mm,SKUFHCPP5SPMB48,6570,4090,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_pro_pinewood.jpg,Pinewood,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6870&sweep_size=2918,,Blush Ivory | 600 mm,SKUFHCPP5SBIV48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sbiv48_main.jpg,Blush Ivory,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6870&sweep_size=2923,,Blush Ivory | 1200 mm,SKUFHCPP5SBIV48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sbiv48_main.jpg,Blush Ivory,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6870&sweep_size=2926,,Blush Ivory | 1400 mm,SKUFHCPP5SBIV48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sbiv48_main.jpg,Blush Ivory,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6873&sweep_size=2918,,Denim Blue | 600 mm,SKUFHCPP5SDBL48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sdbl48_main.jpg,Denim Blue,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6873&sweep_size=2923,,Denim Blue | 1200 mm,SKUFHCPP5SDBL48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sdbl48_main.jpg,Denim Blue,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6873&sweep_size=2926,,Denim Blue | 1400 mm,SKUFHCPP5SDBL48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sdbl48_main.jpg,Denim Blue,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6876&sweep_size=2918,,Stone Grey | 600 mm,SKUFHCPP5SSTG48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sstg48_main.jpg,Stone Grey,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6876&sweep_size=2923,,Stone Grey | 1200 mm,SKUFHCPP5SSTG48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sstg48_main.jpg,Stone Grey,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6876&sweep_size=2926,,Stone Grey | 1400 mm,SKUFHCPP5SSTG48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5sstg48_main.jpg,Stone Grey,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6879&sweep_size=2918,,Cocoa Brown | 600 mm,SKUFHCPP5SCBR48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5scbr48_main.jpg,Cocoa Brown,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6879&sweep_size=2923,,Cocoa Brown | 1200 mm,SKUFHCPP5SCBR48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5scbr48_main.jpg,Cocoa Brown,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=6879&sweep_size=2926,,Cocoa Brown | 1400 mm,SKUFHCPP5SCBR48,5720,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5scbr48_main.jpg,Cocoa Brown,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=7366&sweep_size=2918,,Walnut Matt Black | 600 mm,SKUFHCPP5SWMB48,6570,4090,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_pro_walnut.jpg,Walnut Matt Black,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=7366&sweep_size=2923,,Walnut Matt Black | 1200 mm,SKUFHCPP5SWMB48,6570,4090,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_pro_walnut.jpg,Walnut Matt Black,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-pro-bldc-ceiling-fan-fhcpp5smbl48-c.html?color=7366&sweep_size=2926,,Walnut Matt Black | 1400 mm,SKUFHCPP5SWMB48,6570,4090,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_pro_walnut.jpg,Walnut Matt Black,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=60&sweep_size=2918,,Brown | 600 mm,SKUFHCE15SBRN48,7060,3000,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhce15sbrn48_5_star.jpg,Brown,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=60&sweep_size=2923,,Brown | 1200 mm,SKUFHCE15SBRN48,7060,3000,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhce15sbrn48_5_star.jpg,Brown,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=60&sweep_size=2926,,Brown | 1400 mm,SKUFHCE15SBRN48,7060,3000,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhce15sbrn48_5_star.jpg,Brown,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=61&sweep_size=2918,,Grey | 600 mm,SKUFHCE15SGRY48M,7060,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhce15sgry48_5_star_1.jpg,Grey,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=61&sweep_size=2923,,Grey | 1200 mm,SKUFHCE15SGRY48M,7060,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhce15sgry48_5_star_1.jpg,Grey,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=61&sweep_size=2926,,Grey | 1400 mm,SKUFHCE15SGRY48M,7060,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhce15sgry48_5_star_1.jpg,Grey,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=2952&sweep_size=2918,,Elegant White | 600 mm,SKUFHCE15SWHT24,6710,3599,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5swht48_1__1_4_.jpg,Elegant White,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=2952&sweep_size=2923,,Elegant White | 1200 mm,SKUFHCE15SWHT48M,7060,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhce15swht48_5_star_1.jpg,Elegant White,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=2952&sweep_size=2926,,Elegant White | 1400 mm,SKUFHCE15SWHT48M,7060,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhce15swht48_5_star_1.jpg,Elegant White,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=3100&sweep_size=2918,,Smoke Brown | 600 mm,SKUFHCE15SSBW24,6910,3599,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5swht48_1__1_3_.jpg,Smoke Brown,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=3100&sweep_size=2923,,Smoke Brown | 1200 mm,SKUFHCE15SSBW48M,7060,4455,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhce15ssbw48_5_star_1.jpg,Smoke Brown,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhce15sbnc48-c.html?color=3100&sweep_size=2926,,Smoke Brown | 1400 mm,SKUFHCE15SSMB56,7250,3699,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpp5swht48_1__1_6__1.jpg,Smoke Brown,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=3707&sweep_size=2918,,Matt Black | 600 mm,SKUFHCPI5SMBL48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5smbl48_main.jpg,Matt Black,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=3707&sweep_size=2923,,Matt Black | 1200 mm,SKUFHCPI5SMBL48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5smbl48_main.jpg,Matt Black,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=3707&sweep_size=2926,,Matt Black | 1400 mm,SKUFHCPI5SMBL48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5smbl48_main.jpg,Matt Black,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=61&sweep_size=2918,,Grey | 600 mm,SKUFHCPI5SGRY48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sgry48_main.jpg,Grey,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=61&sweep_size=2923,,Grey | 1200 mm,SKUFHCPI5SGRY48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sgry48_main.jpg,Grey,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=61&sweep_size=2926,,Grey | 1400 mm,SKUFHCPI5SGRY48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sgry48_main.jpg,Grey,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=2952&sweep_size=2918,,Elegant White | 600 mm,SKUFHCPI5SWHT48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5swht48_main.jpg,Elegant White,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=2952&sweep_size=2923,,Elegant White | 1200 mm,SKUFHCPI5SWHT48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5swht48_main.jpg,Elegant White,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
