Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Approx_Price,Product_Description,Image_URL,Capacity,Poles,Current_Rating_A,Breaking_Capacity_kA,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code,Product_URL
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/dboxx-mcb-protected-socket-dhdmcsn0251025.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHDMCSN0251025,1051.00,602.00,N/A,N/A,"Key Features Application  : Suitable for Domestic and Commercial use Range : 16 A, 20 A & 25 A Specification : IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDMCSN0251025.jpg,25 A,N/A,16,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/dboxx-mcb-protected-socket-dhdmcsn0251025.html?switchgear_ampere_capacity_variant=5891,,32 A,SKUDHDMCSN0251025,1051.00,602.00,N/A,N/A,"Key Features Application  : Suitable for Domestic and Commercial use Range : 16 A, 20 A & 25 A Specification : IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDMCSN0251025.jpg,32 A,N/A,16,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/dboxx-mcb-protected-socket-dhdmcsn0251025.html?switchgear_ampere_capacity_variant=5900,,40 A,SKUDHDMCSN0251025,1051.00,602.00,N/A,N/A,"Key Features Application  : Suitable for Domestic and Commercial use Range : 16 A, 20 A & 25 A Specification : IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDMCSN0251025.jpg,40 A,N/A,16,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/dboxx-mcb-protected-socket-dhdmcsn0251025.html?switchgear_ampere_capacity_variant=5912,,63 A,SKUDHDMCSN0251025,1051.00,602.00,N/A,N/A,"Key Features Application  : Suitable for Domestic and Commercial use Range : 16 A, 20 A & 25 A Specification : IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDMCSN0251025.jpg,63 A,N/A,16,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/home-safe-mini-mcb-with-enclosure-dhmpcdpa032.html?switchgear_ampere_capacity_variant=5873,,2 A,SKUDHMPCDPA032,474.00,322.00,N/A,N/A,Key Features Application  : Suitable for Residential and Commercial use Range : 6 A - 32 A Specification : IEC: 60898 / IS: 8828 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMPCDPA032.jpg,2 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/home-safe-mini-mcb-with-enclosure-dhmpcdpa032.html?switchgear_ampere_capacity_variant=5909,,6 A,SKUDHMPCDPA032,474.00,322.00,N/A,N/A,Key Features Application  : Suitable for Residential and Commercial use Range : 6 A - 32 A Specification : IEC: 60898 / IS: 8828 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMPCDPA032.jpg,6 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/home-safe-mini-mcb-with-enclosure-dhmpcdpa032.html?switchgear_ampere_capacity_variant=5858,,10 A,SKUDHMPCDPA032,474.00,322.00,N/A,N/A,Key Features Application  : Suitable for Residential and Commercial use Range : 6 A - 32 A Specification : IEC: 60898 / IS: 8828 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMPCDPA032.jpg,10 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/home-safe-mini-mcb-with-enclosure-dhmpcdpa032.html?switchgear_ampere_capacity_variant=5870,,16 A,SKUDHMPCDPA032,474.00,322.00,N/A,N/A,Key Features Application  : Suitable for Residential and Commercial use Range : 6 A - 32 A Specification : IEC: 60898 / IS: 8828 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMPCDPA032.jpg,16 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/home-safe-mini-mcb-with-enclosure-dhmpcdpa032.html?switchgear_ampere_capacity_variant=5879,,20 A,SKUDHMPCDPA032,474.00,322.00,N/A,N/A,Key Features Application  : Suitable for Residential and Commercial use Range : 6 A - 32 A Specification : IEC: 60898 / IS: 8828 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMPCDPA032.jpg,20 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/home-safe-mini-mcb-with-enclosure-dhmpcdpa032.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHMPCDPA032,474.00,322.00,N/A,N/A,Key Features Application  : Suitable for Residential and Commercial use Range : 6 A - 32 A Specification : IEC: 60898 / IS: 8828 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMPCDPA032.jpg,25 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/home-safe-mini-mcb-with-enclosure-dhmpcdpa032.html?switchgear_ampere_capacity_variant=5891,,32 A,SKUDHMPCDPA032,474.00,322.00,N/A,N/A,Key Features Application  : Suitable for Residential and Commercial use Range : 6 A - 32 A Specification : IEC: 60898 / IS: 8828 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMPCDPA032.jpg,32 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
